id,desc,gpt_responses,url_pdf,country
24-14617,Acquisition et déploiement du SI patrimonial,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14617.pdf,FRANCE
24-14624,Internet et services numériques associés dans les résidences universitaires et lieux de vie étudiants,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14624.pdf,FRANCE
24-14630,Acquisition de fournitures d'entretien pour les bâtiments communautaires. Consultation faisant suite à une déclaration sans suite.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14630.pdf,FRANCE
24-14642,Prestations foncières et topographiques sur routes départementales et autres éléments du patrimoine du département de la Mayenne,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14642.pdf,FRANCE
24-14648,Marché d'assistance technique et environnementale à maîtrise d'ouvrage pour la rénovation et l'extension du collège Jean-Jaurès à Montfermeil (93),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14648.pdf,FRANCE
24-14662,"Le marché a pour objet l?exécution de prestations de nettoyage et d?entretien des locaux du Service Interacadémique des Examens et Concours (SIEC), comprenant :#x0D; - le bâtiment principal situé au 7",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14662.pdf,FRANCE
24-14670,Catalogue de consommables et de dispositifs médicaux destiné aux établissements ayant une activité dans le secteur social ou médico-social et prestations associées,true,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14670.pdf,FRANCE
24-14722,"Entretien des espaces verts des sites hospitaliers du CHU de Martinique : Pierre Zobda Quitman, La Maison de la Femme de la Mère et de l'Enfant",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14722.pdf,FRANCE
24-14347,Assistance et accompagnement à l'optimisation des fonctions Achats et Commande publique,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14347.pdf,FRANCE
24-14391,ACCORD CADRE MONO ATTRIBUTAIRE DANS LE CADRE D'UNE ASSISTANCE A MAITRISE D'OUVRAGE POUR LE CONSEIL ET LA CONDUITE DE PROJET POUR LA COMMUNE DE LA PLAINE DES PALMISTES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14391.pdf,FRANCE
24-14481,Mission de maitrise d'oeuvre concernant la restructuration du bâtiment des ateliers au lycée Blaise Pascal à Rouen (76),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14481.pdf,FRANCE
24-14483,"LILLE (59) - Exploitation et entretien des installations de chauffage collectif, de production d'eau chaude sanitaire, de climatisation, de ventilation mécanique contrôlée et de centrale de traitement",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14483.pdf,FRANCE
24-14564,Prestations d'accompagnement dans l'organisation des évènements de l'afdas,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14564.pdf,FRANCE
24-14602,Fourniture de viandes et volailles fraîches,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14602.pdf,FRANCE
24-14109,Achat d'un véhicule hydrocureur de 26 tonnes,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14109.pdf,FRANCE
24-14217,Construction et installation de bâtiments préfabriqués techniques à Saint-Geours-de-Maremne (40230),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14217.pdf,FRANCE
24-14268,"Mission de maîtrise d'oeuvre pour la requalification des espaces publics structurants et construction de halles, dans les centralités de Harsault et Bains-les-Bains.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14268.pdf,FRANCE
24-14299,"Maintenance hébergement et développement pour le site lyon.fr, les sites d'arrondissement et les sites évènementiels (Fêtes des Lumières, Festival entre Rhône et Saône)",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14299.pdf,FRANCE
24-14408,Prestations d'éclairage évènementiel et maintenance du matériel mis à disposition,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14408.pdf,FRANCE
24-14123,Prestations de déménagements des bâtiments et services du Département des Bouches-du-Rhône - Lot 1 Déménagements des bâtiments et services autres que les collèges et logements de fonction.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14123.pdf,FRANCE
24-14150,"Mission d'ordonnancement, Pilotage et Coordination Inter Chantiers dans le cadre du Nouveau Programme de Renouvellement Urbain (NPNRU) sur les Hauts de Creil",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14150.pdf,FRANCE
24-14530,"Marché relatif au débroussaillage, ramassage et évacuation des déchets sur l'ensemble des réserves foncières de la ville d'Ivry-sur-Seine",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14530.pdf,FRANCE
24-14560,RESTRUCTURATION DES ATELIERS CHIMIE ET MAINTENANCE INDUSTRIELLE -LOT 14 : ELECTRICITE COURANTS FORTS / COURANTS FAIBLES - LYCEE HEINLEX à SAINT-NAZAIRE (44),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14560.pdf,FRANCE
24-14676,EVACUATION ET TRAITEMENT DES DECHETS DE DEPOTS DIVERS,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14676.pdf,FRANCE
24-14258,PRESTATION DE TRAVAIL TEMPORAIRE POUR LE GIP BRETAGNE SANTE LOGISTIQUE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14258.pdf,FRANCE
24-14395,Prestation d'assurance « Risques statutaires du personnel de la fonction publique affilié à la CNRACL »,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14395.pdf,FRANCE
24-14531,Mission de coordonnateur environnemental pour le chantier d'accès fluvial à Port 2000 à un prestataire. Cette mission sera assurée sur les différentes phases de réalisation des travaux relatifs à la c,cette description d'appel d'offre ne correspond pas à ce que fait l'entreprise novartis. false.,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14531.pdf,FRANCE
24-14623,"FOURNITURE DE BOISSONS POUR LES SERVICES DE LA VILLE DE PANTIN LOTS 1, 4 ET 6.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14623.pdf,FRANCE
24-14636,Transports périscolaires pour les élèves des écoles situées sur le territoire de la CASUD,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14636.pdf,FRANCE
24-14675,Fourniture de mobilier urbain,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14675.pdf,FRANCE
24-14693,"Travaux de désamiantage dans les bâtiments de l'administration centrale des ministères de l'éducation nationale et de la jeunesse, de l'enseignement supérieur et de la recherche, et des sports et des",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14693.pdf,FRANCE
24-14739,"ACCORD-CADRE A BONS DE COMMANDE RELATIF AUX TRAVAUX D'ENTRETIEN, DE REPARATION OU DE RECONSTRUCTION D'OUVRAGES SUR LE PATRIMOINE DEPARTEMENTAL DE CHARENTE-MARITIME (17)",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14739.pdf,FRANCE
24-14278,"Externalisation d un centre d appels et mise en place, exploitation et maintenance d un Serveur Vocal Interactif",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14278.pdf,FRANCE
24-14316,Location de moyens d'élévation avec et sans opérateur,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14316.pdf,FRANCE
24-14385,Site d'appui à la reconversion professionnelle,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14385.pdf,FRANCE
24-14655,Etude d'opportunité et de faisabilité pour la mise en place de systèmes d'avertissement locaux (SDAL) des crues dans le cadre du PAPI d'intention de l'agglomération toulousaine,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14655.pdf,FRANCE
24-14208,Application et modifications de l'OAP Paysage et Biodiversité du PLUi du territoire grenoblois,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14208.pdf,FRANCE
24-14211,PRESTATIONS D'ÉTUDES D'INFRASTRUCTURES ET ENVIRONNEMENTALES EN LIEN AVEC L'ASSAINISSEMENT DES EAUX USÉES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14211.pdf,FRANCE
24-14253,Fourniture et gestion de chèques d'accompagnement personnalisé destinés aux usagers du CCAS de la ville de REZE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14253.pdf,FRANCE
24-14502,FOURNITURE DE BACS ROULANTS ET DE PIÈCES DÉTACHÉES POUR LA COLLECTE DES DÉCHETS MÉNAGERS ET ASSIMILÉS,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14502.pdf,FRANCE
24-15033,"Marché global de conception, construction, aménagement et maintenance pour la rénovation du service des urgences et la réhabilitation du niveau 3 du V120 du Centre Hospitalier de Montceau-les-Mines",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15033.pdf,FRANCE
24-15035,"Aménagement des rues Nicolas Rapin, Puits Saint-Martin et Petit Bot",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15035.pdf,FRANCE
24-15040,Mission de maîtrise d'oeuvre pour la réhabilitation d'un entrepôt en poste de Police Municipale Parking Courbet - Juan-les-Pins (06160),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15040.pdf,FRANCE
24-15056,Aquisition d'appareils d'éclairage public,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15056.pdf,FRANCE
24-15059,Rd 240 - Communes de Latresne et Cénac- Ouvrages de confortement de talus et Réfection de chaussée Lot 1 et 2 Réf. 2213,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15059.pdf,FRANCE
24-14993,Marché évaluations de la qualité des établissements et des services de l'AFL-,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14993.pdf,FRANCE
24-14995,"Maintenance préventive et corrective des alarmes incendie, installations de désenfumage et des éclairages de sécurité des bâtiments communaux de la Ville de Vaulx-en-Velin Lot",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14995.pdf,FRANCE
24-15100,Mission de maîtrise d'oeuvre en vue de la conception et de l'exécution de travaux de réalisation de places de parking pour véhicules au Centre Hospitalier de Château-Thierry.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15100.pdf,FRANCE
24-15106,"Travaux d'aménagement de l'échographie, l'admissions, la régie et le standard du bâtiment 12 du CASH de Nanterre",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15106.pdf,FRANCE
24-15149,Aménagement d'une zone à déchets verts à Plancher Bas (70) - 3ème procédure,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15149.pdf,FRANCE
24-15067,MARCHE MAITRISE D'OEUVRE REHABILITATION ENTREPOT ANCIENNE GARE-.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15067.pdf,FRANCE
24-14985,Liaison Rd 736 / Rd 939 à Rouillac - 1ère tranche,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14985.pdf,FRANCE
24-15316,Mise A Disposition De Plusieurs Espaces Sportifs Et Ludiques Temporaires Pour Les Animations De L'été 2024,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15316.pdf,FRANCE
24-15317,"Création du site Internet, maintenance et hébergement pour la Mission Val de Loire Syndicat Mixte Interrégional",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15317.pdf,FRANCE
24-15321,Accord-cadre à marchés subséquents portant sur l'achat de produits d'entretien à usage domestique et articles de droguerie - CN 37.01,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15321.pdf,FRANCE
24-15324,Marche De Services Pour La Surveillance Et La Securite De La Piscine Intercommunale Du Neron,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15324.pdf,FRANCE
24-15325,"Acquisition , mise en oeuvre (paramétrage, reprise des données, formation), hébergement et maintenance d'une solution de gestion documentaire pour les bibliothèques du musée des bea",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15325.pdf,FRANCE
24-15330,"Marché de prestations de services : vérification, les maintenances préventive et corrective et la fourniture des moyens de secours pour les besoins du GHT Provins Est Seine-et-Marne.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15330.pdf,FRANCE
24-15333,"Programme de gestion et d'aménagements du cours d'eau ""La Mortagne"" de Magnières à Xermaménil-.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15333.pdf,FRANCE
24-15347,Marché de travaux pour la réhabilitation du bâtiment A (CAFA) pour l’accueil provisoire de l’ESTACA au lycée Victor Louis à Talence. Opération 1135B001. Marché 2024B000T00026,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15347.pdf,FRANCE
24-15353,Prestations de géomètres sur le territoire de Vaucresson,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15353.pdf,FRANCE
24-15163,CONCEPTION ET IMPRESSION DE SUPPORTS DE COMMUNICATION POUR LA CCRV,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15163.pdf,FRANCE
24-15184,Marché de conception – réalisation terrains,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15184.pdf,FRANCE
24-15188,Prestations de services jardinage et entretien du Théâtre romain de Lillebonne,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15188.pdf,FRANCE
24-15487,"Réhabilitation des ailes, du corps central et d'un logement de l'école Jacques Prevert situé à Ribérac",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15487.pdf,FRANCE
24-15500,Acquisition d'un véhicule léger de type SUV compact pour le service d'agent de surveillance de voie publique d'agglomération,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15500.pdf,FRANCE
24-15201,Travaux relatifs au désamiantage et à la démolition des anciens abattoirs de la Ville de Perpignan,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15201.pdf,FRANCE
24-15534,"Relance du lot 05 ""Menuiseries Extérieures - Fermetures"" dans le cadre de l'opération D' EXTENSION ET RESTRUCTURATION DE L'EHPAD RÉSIDENCE DES LANDES SITE DE ROQUEFORT",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15534.pdf,FRANCE
24-15384,Réhabilitation de l'Ecole maternelle Joliot Curie à Cappelle la Grande- Phase 01.2,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15384.pdf,FRANCE
24-15473,"Concession pour la gestion, l'exploitation et le gardiennage du refuge du Clot des Vaches",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15473.pdf,FRANCE
24-15269,Fourniture Et Transport D'Agregats,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15269.pdf,FRANCE
24-14759,Illuminations festives de fin d'année,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14759.pdf,FRANCE
24-14769,Assistance numérique pour les collèges publics de Loire-Atlantique,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14769.pdf,FRANCE
24-14575,"Prestations de maintenance multitechnique et d'exploitation des bâtiments occupés par certains services et entités relevant du périmètre budgétaire des services du Premier ministre, et du budget annex",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14575.pdf,FRANCE
24-14613,Fourniture et installation de blocs sanitaires publics pour la ville de Lorient.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14613.pdf,FRANCE
24-14622,"Prestation de propreté, de service self et de plonge au profit de l'école de gendarmerie de CHATEAULIN",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14622.pdf,FRANCE
24-14634,"Fourniture de dispositifs de signalisation de police et d?équipements urbains, de confort et de sécurité, d?équipements urbains en bois pour la ville de Suresnes.",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14634.pdf,FRANCE
24-14647,Fouilles archéologiques du chantier de la création de la voie nouvelle du centre-ville et réaménagement de la rue du Général Leclerc et de l'avenue Fournier,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14647.pdf,FRANCE
24-14353,Déménagement des fonds d'archives vers le nouveau bâtiment des Archives Départementales,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14353.pdf,FRANCE
24-14393,Mission de maîtrise d'œuvre relative à la Restauration de la continuité écologique des seuils aval du feston du Rhin à Rhinau,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14393.pdf,FRANCE
24-14420,Traitement des produits des déchetteries communautaires - tout-venant et encombrant,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14420.pdf,FRANCE
24-14446,Marché de maîtrise d'oeuvre pour le réaménagement du boulevard Victor Hugo (RD 410) à Saint-Ouen-sur-Seine,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14446.pdf,FRANCE
24-14465,Entretien des espaces verts-.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14465.pdf,FRANCE
24-14646,Location et maintenance d'un service d'impression et de reproduction de proximité,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14646.pdf,FRANCE
24-14187,"Fourniture de matériels informatiques, logiciels informatiques et prestations annexes",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14187.pdf,FRANCE
24-14191,Fourniture et gestion des titres restaurant pour les agents du Département du Tarn,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14191.pdf,FRANCE
24-14317,16 - ANGOULEME - 1er RIMA - Quartier FAYOLLE-BOSSUT - Réhabilitation des infrastructures de soutien technique des véhicules blindés LOT 1 : VRD - Espaces verts,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14317.pdf,FRANCE
24-14331,Accord cadre à bons de commande pour la fourniture de luminaires d'éclairage public,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14331.pdf,FRANCE
24-14345,"Prestation de carrosserie, d'entretien et réparation et de contrôles techniques des véhicules légers et véhicules utilitaires légers",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14345.pdf,FRANCE
24-14365,ACCORD-CADRE A BONS DE COMMANDE POUR L'ACCOMPAGNEMENT À LA PROGRAMMATION DU SECTEUR LÉO LAGRANGE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14365.pdf,FRANCE
24-14104,Fournitures pour l'aménagement et l'entretien des espaces verts,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14104.pdf,FRANCE
24-14124,Accords-Cadres à bon de commande pour les prestations de blanchissage de divers articles pour l'ensemble des services de la Ville de Paris en 6 lots séparés,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14124.pdf,FRANCE
24-14182,"Mise en place d'un accord-cadre concernant le nettoyage des locaux, des vitres extérieures, des stores et des gouttières de la Commune d'Ambilly",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14182.pdf,FRANCE
24-14235,"Accord-cadre à bons de commande pour réparation, mise en conformité et construction de dispositifs de retenue routiers sur le réseau des routes nationales de la direction interdépartementale des route",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14235.pdf,FRANCE
24-14548,Travaux neufs et de gros entretien de voirie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14548.pdf,FRANCE
24-14680,"Fourniture de stimulateurs, de défibrillateurs cardiaques et autres dispositifs pour rythmologie",true,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14680.pdf,FRANCE
24-14374,Groupement de commandes pour un accord-cadre mono-attributaire de travaux de réfection de voirie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14374.pdf,FRANCE
24-14440,Concours restreint de maîtrise d'œuvre sur ESQUISSE pour la construction d'un bâtiment de cancérologie pour le CHU de Caen,true,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14440.pdf,FRANCE
24-14542,VERIFICATION REGLEMENTAIRE DES MOYENS DE SECOURS ALARME - BAES - DESENFUMAGE - RIA,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14542.pdf,FRANCE
24-14738,"Fourniture, éditions et impression de livres non scolaires à destination des collégiens Eurois",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14738.pdf,FRANCE
24-14121,Fourniture de composteurs et de bioseauxpour la Communauté d'Agglomération Beaune Côte et Sud,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14121.pdf,FRANCE
24-14216,La maintenance complète du parc d?onduleurs de HAROPA PORT | Le Havre dans le but d?assurer la qualité de distribution de l?énergie électrique sur un certain nombre de récepteurs prioritaires et non p,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14216.pdf,FRANCE
24-14255,RÉHABILITATION DE COLLECTEURS ET DES BRANCHEMENTS A MONTREUIL,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14255.pdf,FRANCE
24-14506,ACCORD-CADRE DE TRANSPORTS DE BENEFICIAIRES POUR COURTS SEJOURS DE VACANCES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14506.pdf,FRANCE
24-14476,"Contrat de concession de Service public - NUMERICA Exploitation, animation et gestion d'un ensemble immobilier dédié au numérique",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14476.pdf,FRANCE
24-14579,CONTROLES PERIODIQUES DES INSTALLATIONS COMMUNALES,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14579.pdf,FRANCE
24-14582,"Contrôles et inspections périodiques dans le patrimoine de la Ville de Limoges, du Centre Communal d'Action Sociale et de l'Opéra de Limoges",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14582.pdf,FRANCE
24-14223,Le présent accord-cadre à bons de commande 2023AN-33 a pour objet la réalisation et la gravure des médailles de l'Assemblée nationale ainsi que la fourniture d'écrins associés de qualité supérieure.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14223.pdf,FRANCE
24-15513,Acquisition d'un camion porte-outils,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15513.pdf,FRANCE
24-15514,Marchés de travaux pour la construction d'une école maternelle sur la commune de Ferrières. (17170).,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15514.pdf,FRANCE
24-15518,Délégation de Service Public Camping (contrat d'affermage sur une durée de 5 ans),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15518.pdf,FRANCE
24-15524,Mission d'Assistance à Maîtrise d'Ouvrage (Amo) relative à la restructuration lourde et la rénovation énergétique du collège des 4 Vents au Lude (72800),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15524.pdf,FRANCE
24-15376,Reconstruction du Collège Victor Hugo 27250 RUGLES - Lot 5 - Menuiseries extérieures Fermetures - RELANCE,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15376.pdf,FRANCE
24-15391,"Fourniture, Livraison, Installation Et Mise En Service D'Equipements De Cuisine Professionnelle Des Espaces De Restauration De La Gare Haute Du Telepherique Du Saleve",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15391.pdf,FRANCE
24-15419,23v0265pa - Travaux De Réhabilitation du bâtiment A de la Mjc Croix-daurade - Ec Sd,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15419.pdf,FRANCE
24-15462,Construction d'une nouvelle déchetterie à SAINT-DIZIER (52),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15462.pdf,FRANCE
24-15470,Refonte de l'installation audiovisuelle de l'amphithéâtre de l'ENDT à Tourcoing,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15470.pdf,FRANCE
24-15357,"Organisation de sorties touristiques, culturelles et / ou récréatives au profit des personnels du Ministère de l'Économie, des Finances et de la Souveraineté Industrielle et Numérique",false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15357.pdf,FRANCE
24-15492,Marché de mise aux normes du Service d'Inspection Vétérinaire Et Phytosanitaire aux frontières,true,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15492.pdf,FRANCE
24-15531,Extension/Restructuration d'une crèche multi-accueil,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15531.pdf,FRANCE
24-15433,Mise à disposition de matériel de chantier pour le pôle technique de Joinville-.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15433.pdf,FRANCE
24-15535,Travaux de requalification de la rue Gabriel Péri de Chatillon (92320),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15535.pdf,FRANCE
24-15267,Renouvellement des postes de relèvement et équipements sur plusieurs communes,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15267.pdf,FRANCE
24-14989,marché d'ordonnancement Pilotage Coordination pour la réalisation de la Grande Bibliothèque à Besançon,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-14989.pdf,FRANCE
24-15247,Télésurveillance et protection par intervention sur alarme pour levée de doute,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15247.pdf,FRANCE
24-15249,RD 167 Oudincourt - Reconstruction de l'ouvrage d'art sur le ruisseau d'Oudincourt-.,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15249.pdf,FRANCE
24-15250,Commune d'AIRE SUR L'ADOUR Assainissement Réhabilitation réseau eaux usées lotissement Biroy Création poste de refoulement Opération n° 2024-509,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15250.pdf,FRANCE
24-15255,Extension de la crèche halte-garderie,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15255.pdf,FRANCE
24-15259,Mission d’assistance à maîtrise d’ouvrage pour l’étude de faisabilité du projet de transformation de la cuisine en liaison froide des écoles FERRER et RAVET en cuisine de production sur place,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15259.pdf,FRANCE
24-15118,FOURNITURE ET POSE D'UNE CITERNE DE RECUPERATION DES EAUX DE PLUIE DE LA HALLE D'ATHLETISME DE L'ANNEAU,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15118.pdf,FRANCE
24-15121,Entretien courant et tonte des Espaces Verts de la Ville et du Ccas de Castelnaudary pour 2024-2025,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15121.pdf,FRANCE
24-15127,Rd 2009 ponceau Charles de gaulle rétablissement de la continuité écologique,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15127.pdf,FRANCE
24-15161,EXTENSION DU SIÈGE DE LA COMMUNAUTÉ DE COMMUNES DE LA HAUTE SOMME ET TRAVAUX DE RÉNOVATION ÉNERGÉTIQUE LOT « COUVERTURE - ETANCHEITE »,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15161.pdf,FRANCE
24-15177,Modernisation de la station principale d'alimentation électrique des ventilateurs au fond de la mine,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15177.pdf,FRANCE
24-15179,Aménagement de la Place du Cernix,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15179.pdf,FRANCE
24-15044,Evolution du système d'information du Centre Arthur Lavy,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15044.pdf,FRANCE
24-15057,Rd121 Commune de Néac - Mise en sécurité des ponts du Moulin de Lavaud et de la Barbanne,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15057.pdf,FRANCE
24-15105,Création d'un espace bien-être et réaménagement des abords de la piscine du camping Le Pont Romain à Yvre L'Eveque lot 9,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15105.pdf,FRANCE
24-15113,Conception et réalisation d'une oeuvre pour l'Eglise Saint Amé,false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15113.pdf,FRANCE
24-15068,M.2024-03 : Travaux d'implantation de potelets bois pour sécurisation des bas-côtés de la RD 80 à Nans Les Pins (83860),false,https://www.boamp.fr/telechargements/FILES/PDF/2024/02/24-15068.pdf,FRANCE
